ObjectID,Plot,Species,DBH (cm) 2021
18,Plot9,BECO,28
19,Plot10,ABBA,15.7
20,Plot11,ABBA,19.7
21,Plot12,UNSW,32
22,Plot1,ABBA,29.9
23,Plot2,ABBA,16
24,Plot3,ABBA,10.6
25,Plot4,ACRU,11.6
26,Plot5,LALA,11.1
27,Plot6,ABBA,22.8
28,Plot7,BECO,30.2
29,Plot8,PIRU,30.9
30,Plot9,PIRU,16.8
31,Plot10,ABBA,13.3
32,Plot11,ABBA,15.4
33,Plot12,BECO,27.8
34,Plot1,UNSW,20
35,Plot2,UNSW,32
36,Plot3,UNSW,35
37,Plot4,UNSW,18
38,Plot5,UNSW,16
39,Plot6,UNSW,23
40,Plot7,UNSW,25
41,Plot8,UNSW,16
42,Plot9,UNSW,20
1,Plot10,ABBA,32.7
2,Plot11,ABBA,15.7
3,Plot12,ABBA,26.1
4,Plot1,ACRU,33.1
5,Plot2,ACRU,24.7
6,Plot3,ACRU,25.3
7,Plot4,ACRU,25.8
8,Plot5,ABBA,21.9
9,Plot6,ABBA,22.6
10,Plot7,LALA,12.6
11,Plot8,ABBA,12.8
12,Plot9,UNSW,12
13,Plot10,ABBA,10.7
14,Plot11,ABBA,19.6
15,Plot12,UNSW,35
16,Plot1,PIRU,22.3
17,Plot2,ACRU,36
18,Plot3,ACRU,43.6
19,Plot4,ABBA,21.8
20,Plot5,ABBA,21.7
21,Plot6,ABBA,20.5
22,Plot7,ABBA,21.1
23,Plot8,ABBA,11.2
24,Plot9,UNSW,80
25,Plot10,ABBA,21.5
26,Plot11,ABBA,14.8
27,Plot12,PIRU,19.7
28,Plot1,ABBA,27.7
29,Plot2,ABBA,10.67
30,Plot3,ABBA,24.9
1,Plot4,ABBA,17.2
2,Plot5,UNSW,25
3,Plot6,LALA,26.3
4,Plot7,UNSW,15
5,Plot8,ABBA,19.6
6,Plot9,UNSW,15
7,Plot10,ABBA,18.9
8,Plot11,UNSW,23
9,Plot12,LALA,19.9
10,Plot1,LALA,33.4
11,Plot2,UNSW,45
12,Plot3,ABBA,19.4
13,Plot4,ABBA,12.4
14,Plot5,UNSW,40
15,Plot6,ABBA,20.4
16,Plot7,ABBA,17.8
17,Plot8,UNSW,39
18,Plot9,UNSW,31
19,Plot10,PIRU,16.5
20,Plot11,LALA,18.2
21,Plot12,ABBA,20
22,Plot1,ABBA,23.2
23,Plot2,UNSW,16
24,Plot3,ABBA,18.8
25,Plot4,ABBA,23.7
26,Plot5,ABBA,13.4
27,Plot6,ABBA,26.9
28,Plot7,UNSW,28
29,Plot8,ABBA,15.2
30,Plot9,ABBA,20
31,Plot10,ABBA,14.7
32,Plot11,ABBA,21.4
33,Plot12,ABBA,15.9
34,Plot1,ABBA,26.1
35,Plot2,ABBA,21.5
36,Plot3,UNSW,46
37,Plot4,ABBA,11.3
38,Plot5,ABBA,17.5
39,Plot6,ABBA,12.5
40,Plot7,LALA,19.5
41,Plot8,ABBA,10.9
42,Plot9,UNK,20
43,Plot10,ABBA,26.6
44,Plot11,ABBA,17.5
45,Plot12,ABBA,11.2
46,Plot1,UNSW,41
47,Plot2,UNSW,31
48,Plot3,ABBA,17.1
1,Plot4,ABBA,12.3
2,Plot5,ABBA,12.6
3,Plot6,ABBA,18
4,Plot7,ABBA,22.2
5,Plot8,LALA,22.1
6,Plot9,LALA,20.9
7,Plot10,UNK,7.69
8,Plot11,ABBA,21.3
9,Plot12,ABBA,32.3
10,Plot1,ABBA,16.4
11,Plot2,ABBA,21.6
12,Plot3,ABBA,31.5
13,Plot4,ABBA,31.3
14,Plot5,LALA,20.5
15,Plot6,ABBA,17.8
16,Plot7,ABBA,20.7
17,Plot8,ABBA,20.4
18,Plot9,PIRU,31.3
19,Plot10,PIRU,34
20,Plot11,ABBA,10.7
21,Plot12,ABBA,18.4
22,Plot1,BECO,15.7
23,Plot2,ABBA,15.9
24,Plot3,ABBA,18.3
25,Plot4,ABBA,19.8
26,Plot5,ABBA,25.5
27,Plot6,ABBA,14.1
28,Plot7,ABBA,20.2
29,Plot8,ABBA,15.8
30,Plot9,ABBA,30.7
31,Plot10,ABBA,34.4
32,Plot11,ABBA,14.3
33,Plot12,LALA,21.3
34,Plot1,LALA,10.7
35,Plot2,UNSW,22
36,Plot3,UNSW,27
37,Plot4,UNSW,35
38,Plot5,UNSW,40
39,Plot6,UNSW,15
40,Plot7,UNSW,13
41,Plot8,UNSW,19
42,Plot9,UNSW,14
43,Plot10,UNSW,26
44,Plot11,UNSW,17
45,Plot12,ABBA,
46,Plot1,ABBA,
1,Plot2,ABBA,26
2,Plot3,ABBA,21.2
3,Plot4,BEPA,10
4,Plot5,BEPA,11.5
5,Plot6,UNSW,19.5
6,Plot7,BEPA,10.4
7,Plot8,UNSW,29
8,Plot9,BEPA,12.3
9,Plot10,ABBA,12
10,Plot11,ABBA,32.5
11,Plot12,ACRU,20.6
12,Plot1,ABBA,17.7
13,Plot2,ABBA,26.8
14,Plot3,PIRU,26.1
15,Plot4,PIRU,25.3
16,Plot5,PIRU,22.4
17,Plot6,ABBA,13.7
18,Plot7,UNSW,24
19,Plot8,ABBA,19.5
20,Plot9,ABBA,28.4
21,Plot10,PIRU,18.6
22,Plot11,ABBA,22.4
23,Plot12,ABBA,10.5
24,Plot1,ABBA,22.8
25,Plot2,ABBA,18
26,Plot3,ABBA,10.5
27,Plot4,UNSW,13.2
28,Plot5,ABBA,18.5
29,Plot6,UNSW,15.5
30,Plot7,ABBA,17.8
31,Plot8,PIRU,25.7
32,Plot9,ABBA,10.9
33,Plot10,BEPA,17.1
34,Plot11,UNSW,25.2
35,Plot12,ABBA,10.4
36,Plot1,BEPA,10.4
37,Plot2,UNSW,30
38,Plot3,ABBA,25.6
39,Plot4,ABBA,24.5
40,Plot5,ABBA,37.9
41,Plot6,BEPA,11.7
42,Plot7,UNSW,22.9
43,Plot8,BEPA,13.4
44,Plot9,UNSW,28
45,Plot10,ACRU,11.9
46,Plot11,UNSW,24
47,Plot12,BEPA,11.9
48,Plot1,BEPA,16.1
1,Plot2,UNSW,40
2,Plot3,ABBA,15.5
3,Plot4,ABBA,18
4,Plot5,ABBA,12.9
5,Plot6,ABBA,10.7
6,Plot7,ABBA,17.5
7,Plot8,PIRU,28.1
8,Plot9,ABBA,21.3
9,Plot10,PIRU,30
10,Plot11,UNSW,35
11,Plot12,UNSW,27
12,Plot1,UNSW,33
13,Plot2,UNSW,32.2
14,Plot3,ABBA,14.6
15,Plot4,ABBA,15.6
16,Plot5,ABBA,15.2
17,Plot6,BECO,10.2
18,Plot7,ABBA,18.9
19,Plot8,ABBA,17.3
20,Plot9,ABBA,13.3
21,Plot10,ABBA,10.6
22,Plot11,ABBA,17.2
23,Plot12,ABBA,10.5
24,Plot1,ABBA,13.3
25,Plot2,UNSW,40
26,Plot3,PIRU,30.5
27,Plot4,ABBA,15.4
28,Plot5,ABBA,20.1
29,Plot6,PIRU,24.2
30,Plot7,ABBA,18
31,Plot8,LALA,29.4
32,Plot9,ABBA,13.5
33,Plot10,ABBA,15
34,Plot11,PIRU,19.3
35,Plot12,ABBA,17.8
36,Plot1,BECO,27
37,Plot2,ABBA,24
38,Plot3,PIRU,15.7
39,Plot4,ABBA,14.8
40,Plot5,ABBA,13.7
41,Plot6,ABBA,21
42,Plot7,UNSW,26.2
43,Plot8,UNSW,13.5
44,Plot9,ABBA,26
45,Plot10,UNSW,15
46,Plot11,UNSW,21.3
47,Plot12,BECO,12.9
48,Plot1,BECO,10.8
49,Plot2,BECO,11.6
50,Plot3,ABBA,10.2
51,Plot4,ABBA,11.7
52,Plot5,ABBA,10.6
53,Plot6,ABBA,11.7
54,Plot7,ABBA,17
55,Plot8,UNSW,29
56,Plot9,ABBA,17.7
57,Plot10,ABBA,14.2
58,Plot11,ABBA,17.7
59,Plot12,ABBA,12
60,Plot1,UNSW,35.5
1,Plot2,LALA,20.9
2,Plot3,LALA,22.1
3,Plot4,ABBA,26.2
4,Plot5,LALA,13.3
5,Plot6,ABBA,11.1
6,Plot7,LALA,19.1
7,Plot8,ABBA,12.9
8,Plot9,ABBA,10.4
9,Plot10,ABBA,18.5
10,Plot11,LALA,17
11,Plot12,LALA,15
12,Plot1,LALA,13.4
13,Plot2,LALA,20
14,Plot3,ABBA,15.2
15,Plot4,ABBA,10.2
16,Plot5,LALA,20.5
17,Plot6,LALA,12.8
18,Plot7,BECO,11.1
19,Plot8,ABBA,12.5
20,Plot9,LALA,19.1
21,Plot10,LALA,18.2
22,Plot11,LALA,16.5
23,Plot12,ABBA,19.6
24,Plot1,ABBA,11.3
25,Plot2,LALA,27.1
26,Plot3,LALA,16
27,Plot4,LALA,26.4
28,Plot5,LALA,14.4
29,Plot6,ABBA,13.1
30,Plot7,LALA,15.5
31,Plot8,LALA,17.9
32,Plot9,ABBA,12.7
33,Plot10,ABBA,14.9
34,Plot11,LALA,13.8
35,Plot12,LALA,12.9
36,Plot1,LALA,22.1
37,Plot2,LALA,17.5
38,Plot3,BEPO,13.7
39,Plot4,ABBA,11.4
40,Plot5,ABBA,29.5
41,Plot6,LALA,27.4
42,Plot7,BECO,12
43,Plot8,ABBA,18.2
44,Plot9,ABBA,24.3
45,Plot10,ABBA,24.6
46,Plot11,LALA,16.5
47,Plot12,LALA,16.8
48,Plot1,ABBA,11.5
49,Plot2,ABBA,19.3
50,Plot3,ABBA,18.1
51,Plot4,ABBA,20.9
52,Plot5,ABBA,22.7
53,Plot6,ABBA,15.2
54,Plot7,ABBA,28.6
55,Plot8,ABBA,16.7
56,Plot9,ABBA,21.4
57,Plot10,ABBA,22.6
58,Plot11,ABBA,20
59,Plot12,LALA,21.5
60,Plot1,LALA,17.1
61,Plot2,ABBA,12.3
62,Plot3,ABBA,18.5
63,Plot4,UNSW,20.2
64,Plot5,ABBA,12.3
65,Plot6,UNSW,25
66,Plot7,UNSW,43
67,Plot8,UNSW,30
68,Plot9,UNSW,12
69,Plot10,BETULA,12.8
70,Plot11,ABBA,16.5
71,Plot12,UNSW,15
72,Plot1,ABBA,10.3
73,Plot2,ABBA,12.2
74,Plot3,LALA,11.5
75,Plot4,ABBA,12.4
76,Plot5,UNSW,22
77,Plot6,UNSW,27
78,Plot7,ABBA,10.5
79,Plot8,UNSW,25
80,Plot9,UNSW,27
81,Plot10,UNSW,45
82,Plot11,UNSW,31
83,Plot12,UNSW,45
84,Plot1,UNSW,28
85,Plot2,UNSW,28
86,Plot3,UNSW,12
87,Plot4,ABBA,11.6
88,Plot5,UNSW,12
1,Plot6,ABBA,25.1
2,Plot7,ABBA,21.6
3,Plot8,ABBA,15.3
4,Plot9,BECO,14.9
5,Plot10,BECO,12
6,Plot11,ABBA,19.6
7,Plot12,ABBA,15
8,Plot1,ABBA,21.2
9,Plot2,ABBA,17.9
10,Plot3,ABBA,12.2
11,Plot4,ABBA,24.1
12,Plot5,ABBA,17.6
13,Plot6,ABBA,14.2
14,Plot7,ABBA,19.5
15,Plot8,ABBA,19.3
16,Plot9,ABBA,21.7
17,Plot10,ABBA,23.2
18,Plot11,ABBA,14.2
19,Plot12,ABBA,18.6
20,Plot1,ABBA,23.5
21,Plot2,ABBA,16.2
22,Plot3,BECO,10.3
23,Plot4,ABBA,16.9
24,Plot5,ABBA,19.4
25,Plot6,ABBA,20.4
26,Plot7,ABBA,10.5
27,Plot8,ABBA,18.7
28,Plot9,ABBA,16.9
29,Plot10,ABBA,10.5
30,Plot11,ABBA,12.8
31,Plot12,BECO,20.1
32,Plot1,ABBA,12
33,Plot2,ABBA,13.6
34,Plot3,ABBA,20.9
35,Plot4,ABBA,18.1
36,Plot5,ABBA,10.6
37,Plot6,ABBA,20.5
38,Plot7,ABBA,23.6
39,Plot8,ABBA,11.5
40,Plot9,ABBA,19.8
41,Plot10,ABBA,10.6
42,Plot11,ABBA,16.7
43,Plot12,ABBA,19.1
44,Plot1,ABBA,16.8
45,Plot2,ABBA,13.1
46,Plot3,ABBA,16.8
47,Plot4,ABBA,16.8
48,Plot5,ABBA,18.2
49,Plot6,ABBA,20.9
50,Plot7,ABBA,10.8
51,Plot8,LALA,43.4
52,Plot9,ABBA,28.5
53,Plot10,ABBA,12
54,Plot11,ABBA,16.9
55,Plot12,ABBA,16.5
56,Plot1,ABBA,19.7
57,Plot2,ABBA,12
58,Plot3,ABBA,11.2
59,Plot4,ABBA,17.1
60,Plot5,PIRU,40.7
61,Plot6,ABBA,10.2
62,Plot7,ABBA,13.6
63,Plot8,ABBA,21.5
64,Plot9,ABBA,21.1
65,Plot10,ABBA,11.3
66,Plot11,ABBA,14.4
67,Plot12,ABBA,11.3
68,Plot1,ABBA,12.5
69,Plot2,ABBA,11.2
70,Plot3,UNSW,22.1
71,Plot4,ABBA,15.6
72,Plot5,ABBA,14.8
73,Plot6,ABBA,11.3
74,Plot7,UNSW,13.7
75,Plot8,UNSW,18.2
76,Plot9,ABBA,10.2
77,Plot10,ABBA,18.4
78,Plot11,ABBA,17.3
79,Plot12,UNSW,29
80,Plot1,UNSW,32
81,Plot2,UNSW,11.6
82,Plot3,UNSW,19
83,Plot4,UNSW,27.6
84,Plot5,UNSW,12.5
85,Plot6,UNSW,19.2
86,Plot7,ABBA,11.7
87,Plot8,ABBA,16.9
1,Plot9,ABBA,13.6
2,Plot10,ABBA,13
3,Plot11,ABBA,15.1
4,Plot12,BECO,20.6
5,Plot1,BECO,38
6,Plot2,ABBA,14.7
7,Plot3,ABBA,22
8,Plot4,ABBA,10.7
9,Plot5,ABBA,14
10,Plot6,UNSW,19.6
11,Plot7,BECO,37.8
12,Plot8,ABBA,12.4
13,Plot9,ABBA,14
14,Plot10,UNSW,22.7
15,Plot11,ABBA,15.4
16,Plot12,ABBA,20.3
17,Plot1,SNAG,15.6
18,Plot2,ABBA,17.6
19,Plot3,ABBA,40
20,Plot4,ABBA,14
21,Plot5,ABBA,21
22,Plot6,ABBA,25.5
23,Plot7,ABBA,15
24,Plot8,ABBA,21.4
25,Plot9,ABBA,25.7
26,Plot10,ABBA,17.3
27,Plot11,BECO,19.5
28,Plot12,UNSW,13.9
29,Plot1,ABBA,11.7
30,Plot2,ABBA,22.5
31,Plot3,ABBA,14.6
32,Plot4,ABBA,23
33,Plot5,ABBA,20.1
34,Plot6,ABBA,12.8
35,Plot7,ABBA,28.8
36,Plot8,UNK,40
37,Plot9,ABBA,22.6
38,Plot10,ABBA,17.1
39,Plot11,ABBA,18.4
40,Plot12,ABBA,17.1
41,Plot1,UNK,11.6
42,Plot2,UNSW,47
43,Plot3,ABBA,22.6
44,Plot4,ABBA,17.1
45,Plot5,ABBA,15.8
46,Plot6,ABBA,10.4
47,Plot7,ABBA,17.2
48,Plot8,ABBA,10.8
49,Plot9,ABBA,22
50,Plot10,ABBA,15.5
51,Plot11,UNSW,17.4
52,Plot12,UNSW,20
53,Plot1,ABBA,20.4
54,Plot2,ABBA,32.3
55,Plot3,UNSW,27
56,Plot4,ABBA,19.3
57,Plot5,ABBA,13.6
58,Plot6,ABBA,13.1
59,Plot7,BECO,22.1
60,Plot8,ABBA,12.7
61,Plot9,ABBA,12
62,Plot10,BECO,17.1
63,Plot11,ABBA,12
64,Plot12,ABBA,20.4
65,Plot1,ABBA,19.6
66,Plot2,ABBA,27
67,Plot3,ABBA,26.7
68,Plot4,ABBA,18
69,Plot5,ABBA,30.5
70,Plot6,ABBA,16.7
71,Plot7,ABBA,10.3
72,Plot8,ABBA,17.4
73,Plot9,ABBA,21.8
74,Plot10,ABBA,15.3
75,Plot11,UNSW,24.7
76,Plot12,UNSW,22.8
77,Plot1,ABBA,14.3
78,Plot2,ABBA,28.8
79,Plot3,ABBA,
1,Plot4,ABBA,18.1
2,Plot5,PIRU,15.1
3,Plot6,UNSW,35
4,Plot7,PIRU,16.6
5,Plot8,ABBA,21.3
6,Plot9,ABBA,24.2
7,Plot10,ABBA,13.2
8,Plot11,UNSW,15
9,Plot12,PIRU,13
10,Plot1,UNSW,17
11,Plot2,UNSW,43
12,Plot3,UNSW,11.4
13,Plot4,UNSW,21
14,Plot5,PIRU,13.3
15,Plot6,PIRU,19.3
16,Plot7,PIRU,13.1
17,Plot8,UNSW,33
18,Plot9,UNSW,35
19,Plot10,UNSW,17
20,Plot11,UNSW,31
21,Plot12,UNSW,28
22,Plot1,PIRU,11
23,Plot2,ABBA,12.7
24,Plot3,ABBA,12.2
25,Plot4,ABBA,12.4
26,Plot5,ABBA,14.5
27,Plot6,ABBA,12.2
28,Plot7,ABBA,15.9
29,Plot8,ABBA,13
30,Plot9,ABBA,17.5
31,Plot10,ABBA,12.3
32,Plot11,ABBA,17.4
33,Plot12,ABBA,12.9
34,Plot1,ABBA,13.7
35,Plot2,UNSW,31
36,Plot3,PIRU,19.2
37,Plot4,PIRU,11.4
38,Plot5,PIRU,32
39,Plot6,ABBA,12.2
40,Plot7,ABBA,16
41,Plot8,ABBA,13
42,Plot9,ABBA,13.9
43,Plot10,ABBA,13.9
44,Plot11,UNSW,33
45,Plot12,UNSW,12
46,Plot1,ABBA,13.2
47,Plot2,UNSW,23
48,Plot3,ABBA,12.8
49,Plot4,PIRU,23.4
50,Plot5,UNSW,15
51,Plot6,ABBA,13.6
52,Plot7,ABBA,11.5
53,Plot8,ABBA,12.9
54,Plot9,UNSW,11.9
55,Plot10,ABBA,14
56,Plot11,UNSW,20.5
57,Plot12,ABBA,17.3
58,Plot1,PIRU,32.1
59,Plot2,ABBA,13
60,Plot3,ABBA,13.4
61,Plot4,ABBA,11.6
62,Plot5,ABBA,10.5
63,Plot6,ABBA,14.8
64,Plot7,UNSW,11
65,Plot8,ABBA,11.7
66,Plot9,UNSW,22
67,Plot10,ABBA,23.5
68,Plot11,UNSW,10.4
69,Plot12,ABBA,11.6
70,Plot1,UNSW,28
71,Plot2,UNSW,40
72,Plot3,ABBA,10.8
73,Plot4,ABBA,16.3
74,Plot5,ABBA,10.5
75,Plot6,ABBA,14.7
76,Plot7,ABBA,13.1
77,Plot8,ABBA,16.2
78,Plot9,UNSW,35
79,Plot10,UNSW,31
80,Plot11,ABBA,24.2
81,Plot12,ABBA,25.4
82,Plot1,ABBA,14.5
83,Plot2,ABBA,12.1
84,Plot3,BECO,11.8
85,Plot4,BECO,13.5
86,Plot5,ABBA,18.3
87,Plot6,ABBA,11.4
88,Plot7,ABBA,10.3
89,Plot8,ABBA,20.8
90,Plot9,ABBA,18.8
91,Plot10,ABBA,14.1
92,Plot11,ABBA,15.3
93,Plot12,UNSW,12.3
94,Plot1,UNSW,58
95,Plot2,UNSW,17
96,Plot3,UNSW,13
97,Plot4,BECO,34.7
98,Plot5,ABBA,14.5
99,Plot6,ABBA,13.3
100,Plot7,ABBA,12
101,Plot8,UNSW,31
102,Plot9,ABBA,12.9
103,Plot10,ABBA,11.7
104,Plot11,ABBA,13.9
105,Plot12,ABBA,12.2
106,Plot1,ABBA,11.4
107,Plot2,ABBA,22.5
108,Plot3,ABBA,11
109,Plot4,UNSW,28
110,Plot5,UNSW,17
111,Plot6,UNSW,30
112,Plot7,ABBA,13.3
113,Plot8,ABBA,16
114,Plot9,ABBA,15.3
115,Plot10,ABBA,16.5
116,Plot11,ABBA,20.7
117,Plot12,ABBA,11.3
118,Plot1,UNSW,24
119,Plot2,ABBA,10.6
1,Plot3,ABBA,14
2,Plot4,PIRU,16.3
3,Plot5,ABBA,15.5
4,Plot6,PIRU,17.7
5,Plot7,ABBA,12.3
6,Plot8,PIRU,17.5
7,Plot9,PIRU,16.7
8,Plot10,UNSW,34
9,Plot11,PIRU,17.4
10,Plot12,ABBA,15.7
11,Plot1,UNSW,41
12,Plot2,PIRU,14.6
13,Plot3,PIRU,14.3
14,Plot4,PIRU,15.6
15,Plot5,ABBA,12.3
16,Plot6,ABBA,22.9
17,Plot7,PIRU,16.6
18,Plot8,PIRU,17.4
19,Plot9,PIRU,13.9
20,Plot10,ABBA,17.4
21,Plot11,PIRU,16.3
22,Plot12,UNSW,34
23,Plot1,UNSW,29
24,Plot2,UNSW,89
25,Plot3,PIRU,20.8
26,Plot4,ABBA,10.7
27,Plot5,ABBA,14.7
28,Plot6,PIRU,19.3
29,Plot7,UNSW,41
30,Plot8,UNSW,12
31,Plot9,UNSW,27.9
32,Plot10,PIRU,16.4
33,Plot11,PIRU,18.1
34,Plot12,PIRU,18.9
35,Plot1,ABBA,17.1
36,Plot2,PIRU,13.4
37,Plot3,PIRU,15.3
38,Plot4,ABBA,11.9
39,Plot5,ABBA,13.3
40,Plot6,PIRU,18.3
41,Plot7,ABBA,13
42,Plot8,PIRU,19.1
43,Plot9,ABBA,13.6
44,Plot10,PIRU,12.4
45,Plot11,ABBA,11.8
46,Plot12,ABBA,15.4
47,Plot1,ABBA,16.9
48,Plot2,ABBA,12.9
49,Plot3,UNSW,53
50,Plot4,ABBA,11.1
51,Plot5,PIRU,13.1
52,Plot6,PIRU,15.7
53,Plot7,UNSW,18
54,Plot8,ABBA,17.6
55,Plot9,UNSW,43
56,Plot10,ABBA,10.3
57,Plot11,ABBA,15.8
58,Plot12,ABBA,14.6
59,Plot1,ABBA,12.6
60,Plot2,ABBA,10.9
61,Plot3,ABBA,10.6
62,Plot4,ABBA,14.4
63,Plot5,ABBA,12.9
64,Plot6,PIRU,13.8
65,Plot7,UNSW,32
66,Plot8,UNSW,11
67,Plot9,ABBA,22
68,Plot10,ABBA,20.1
69,Plot11,PIRU,20.6
70,Plot12,PIRU,
71,Plot1,UNK,
1,Plot2,ABBA,18.8
2,Plot3,ABBA,21.8
3,Plot4,ABBA,16.1
4,Plot5,ABBA,10.5
5,Plot6,ABBA,18.1
6,Plot7,UNSW,34
7,Plot8,ABBA,12.9
8,Plot9,ABBA,15.1
9,Plot10,UNSW,45
10,Plot11,ABBA,21.1
11,Plot12,ABBA,16.1
12,Plot1,ABBA,17.7
13,Plot2,ABBA,18.4
14,Plot3,UNSW,36.3
15,Plot4,ABBA,12.1
16,Plot5,PIRU,14.2
17,Plot6,ABBA,11.5
18,Plot7,UNSW,34.5
19,Plot8,UNSW,14
20,Plot9,ABBA,27.4
21,Plot10,ABBA,22.1
22,Plot11,ABBA,13.8
23,Plot12,ABBA,22.4
24,Plot1,ABBA,24.4
25,Plot2,ABBA,23
26,Plot3,ABBA,15.6
27,Plot4,PIRU,15.4
28,Plot5,ABBA,14.1
29,Plot6,ABBA,18.5
30,Plot7,PIRU,17.2
31,Plot8,ABBA,17.9
32,Plot9,ABBA,26
33,Plot10,UNSW,12
34,Plot11,UNSW,18
35,Plot12,PIGL,15.5
36,Plot1,ABBA,19.8
37,Plot2,ABBA,16.7
38,Plot3,ABBA,15.9
39,Plot4,ABBA,22.6
40,Plot5,ABBA,23.2
41,Plot6,ABBA,13.7
42,Plot7,ABBA,24.5
43,Plot8,ABBA,22.2
44,Plot9,ABBA,14.6
45,Plot10,ABBA,24.4
46,Plot11,UNSW,13.5
47,Plot12,ABBA,10.5
48,Plot1,ABBA,18.6
49,Plot2,ABBA,17
50,Plot3,ABBA,12.5
51,Plot4,ABBA,19.1
52,Plot5,ABBA,17.6
53,Plot6,PIRU,15.8
54,Plot7,UNSW,14
55,Plot8,ABBA,16.6
56,Plot9,ABBA,21.2
57,Plot10,ABBA,22.6
58,Plot11,ABBA,15.1
1,Plot12,LALA,22.9
2,Plot1,LALA,38.9
3,Plot2,ABBA,32.3
4,Plot3,ABBA,18.8
5,Plot4,PIGL,14
6,Plot5,ABBA,24.6
7,Plot6,PIRU,14.2
8,Plot7,PIGL,13.6
9,Plot8,ABBA,25.3
10,Plot9,PIGL,15.6
11,Plot10,PIRU,13
12,Plot11,ABBA,23.9
13,Plot12,ABBA,22.7
14,Plot1,ABBA,13.9
15,Plot2,PIGL,10.7
16,Plot3,PIRU,10.5
17,Plot4,PIRU,20.1
18,Plot5,PIGL,15.5
19,Plot6,ABBA,19.5
20,Plot7,ABBA,13.3
21,Plot8,PIGL,15.4
22,Plot9,LALA,26.3
23,Plot10,ABBA,11.3
24,Plot11,ABBA,26.3
25,Plot12,PIGL,11.1
26,Plot1,ABBA,10.7
27,Plot2,UNSW,38.9
28,Plot3,LALA,31.1
29,Plot4,PIGL,15.7
30,Plot5,PIGL,10.2
31,Plot6,PIGL,10.9
32,Plot7,PIGL,10.5
33,Plot8,ABBA,13.3
34,Plot9,PIGL,16.7
35,Plot10,PIGL,18.2
36,Plot11,PIGL,11
37,Plot12,PIGL,12.9
38,Plot1,PIGL,12.2
39,Plot2,PIGL,11.4
40,Plot3,ABBA,19.5
41,Plot4,UNSW,20
42,Plot5,PIGL,12.8
43,Plot6,PIGL,12.2
44,Plot7,ABBA,20.4
45,Plot8,PIGL,13
46,Plot9,PIGL,14.1
47,Plot10,ABBA,24.1
48,Plot11,LALA,24.5
49,Plot12,ABBA,18.6
50,Plot1,ABBA,24.4
51,Plot2,PIGL,14.7
1,Plot3,LALA,19.8
2,Plot4,LALA,39.3
3,Plot5,PIRU,12
4,Plot6,PIRU,13.5
5,Plot7,ABBA,16.8
6,Plot8,LALA,23.4
7,Plot9,ABBA,18.8
8,Plot10,ABBA,12.9
9,Plot11,ABBA,12.5
10,Plot12,ABBA,27.9
11,Plot1,ABBA,27.9
12,Plot2,LALA,26.9
13,Plot3,ABBA,29
14,Plot4,LALA,35.8
15,Plot5,ABBA,16.2
16,Plot6,ABBA,18.2
17,Plot7,ABBA,20
18,Plot8,ABBA,17.5
19,Plot9,ABBA,15.6
20,Plot10,ABBA,15.3
21,Plot11,LALA,22.9
22,Plot12,ABBA,27.2
23,Plot1,ABBA,19
24,Plot2,ABBA,23.2
25,Plot3,ABBA,14.5
26,Plot4,LALA,18.6
27,Plot5,LALA,25.2
28,Plot6,LALA,18.4
29,Plot7,LALA,34.3
30,Plot8,ABBA,27.8
31,Plot9,ABBA,29.2
32,Plot10,UNSW,48
33,Plot11,UNSW,13.2
34,Plot12,UNSW,56
35,Plot1,UNSW,16.2
36,Plot2,UNSW,29
37,Plot3,UNSW,22
38,Plot4,UNSW,11.5
39,Plot5,ABBA,
1,Plot6,ABBA,13.9
2,Plot7,ABBA,25.7
3,Plot8,ABBA,16.7
4,Plot9,ABBA,14
5,Plot10,ABBA,18.7
6,Plot11,ABBA,15.6
7,Plot12,ABBA,24.3
8,Plot1,ABBA,28.9
9,Plot2,ABBA,14.7
10,Plot3,PRPE,12.9
11,Plot4,ABBA,18.2
12,Plot5,ABBA,16.9
13,Plot6,ABBA,15.3
14,Plot7,LALA,23.6
15,Plot8,ABBA,34.8
16,Plot9,LALA,27.4
17,Plot10,ABBA,14.2
18,Plot11,LALA,17.4
19,Plot12,ABBA,13.5
20,Plot1,PIRU,12.7
21,Plot2,ABBA,16.4
22,Plot3,LALA,36.2
23,Plot4,ABBA,11.1
24,Plot5,LALA,15.4
25,Plot6,ABBA,20.5
26,Plot7,PIRU,12.4
27,Plot8,ABBA,19
28,Plot9,ABBA,18.6
29,Plot10,LALA,19.7
30,Plot11,ABBA,23.1
31,Plot12,LALA,23.3
32,Plot1,UNSW,28.2
33,Plot2,UNSW,21
34,Plot3,UNSW,34
35,Plot4,UNSW,37
36,Plot5,UNSW,27
37,Plot6,UNSW,40
38,Plot7,ABBA,
1,Plot8,ABBA,21.6
2,Plot9,UNSW,39
3,Plot10,ABBA,25.1
4,Plot11,ABBA,16.2
5,Plot12,ABBA,11
6,Plot1,ABBA,12
7,Plot2,ABBA,24
8,Plot3,ABBA,24
9,Plot4,ABBA,21.6
10,Plot5,LALA,24.6
11,Plot6,ABBA,22.5
12,Plot7,LALA,34.4
13,Plot8,ABBA,12
14,Plot9,LALA,28.7
15,Plot10,ABBA,16.3
16,Plot11,ABBA,13.4
17,Plot12,LALA,34.5
18,Plot1,ABBA,13.3
19,Plot2,ABBA,15.2
20,Plot3,ABBA,17.6
