Unit,PlotID,Block,Treatment,Plot,Tree Number,Species,DBH21,DBH22
2,1-P-2,1,P,2,1167,LALA,14.1,15.5
2,1-P-2,1,P,2,1169,PIRU,25,24.5
2,1-P-2,1,P,2,1173,PIRU,23.6,23.8
2,1-P-2,1,P,2,1174,ABBA,16.2,16.2
2,1-P-2,1,P,2,1175,PIRU,17.1,17.7
2,1-P-2,1,P,2,1176,ABBA,12.9,13.2
2,1-P-2,1,P,2,1177,ABBA,12.8,13.2
2,1-P-2,1,P,2,1178,ABBA,10.9,10.4
2,1-P-2,1,P,2,1179,ABBA,18,17.6
2,1-P-3,1,P,3,1185,PIRU,20.8,21.5
2,1-P-3,1,P,3,1186,ABBA,16.6,16.9
2,1-P-3,1,P,3,1189,ABBA,11.5,11.8
2,1-P-3,1,P,3,1194,PIRU,17.9,18.2
2,1-P-3,1,P,3,1195,ABBA,16.4,17.2
2,1-P-3,1,P,3,1196,ABBA,18.9,19.3
2,1-P-3,1,P,3,4011,ABBA,14.9,15.4
2,1-P-3,1,P,3,4012,ACRU,17.3,15.6
2,1-P-3,1,P,3,4013,LALA,20.5,21.1
2,1-P-3,1,P,3,4016,ABBA,18,18.2
2,1-P-3,1,P,3,4017,ABBA,10.6,10.5
2,1-P-3,1,P,3,4018,ABBA,15.5,15.5
2,1-P-3,1,P,3,4019,ACRU,10.7,10.9
2,1-P-3,1,P,3,4020,ACRU,17,17.1
2,1-P-3,1,P,3,4021,ACRU,13,13.7
2,1-P-3,1,P,3,4022,ACRU,13.3,13.2
2,1-P-3,1,P,3,4025,LALA,18.9,18.8
2,1-P-3,1,P,3,4026,ABBA,12.3,12.4
2,1-P-3,1,P,3,4044,ABBA,19.7,15.3
2,1-P-3,1,P,3,4045,ABBA,19.5,19.6
2,1-P-3,1,P,3,4046,ABBA,18.9,19.3
2,1-P-3,1,P,3,4047,ABBA,14.5,14.8
2,1-P-3,1,P,3,4048,ABBA,11.2,11.5
2,1-P-3,1,P,3,4049,ABBA,14.1,14.6
2,1-P-3,1,P,3,4051,ABBA,12.3,12.6
2,1-P-3,1,P,3,4053,ABBA,11.6,12
2,1-P-3,1,P,3,4054,ABBA,12,11.9
2,1-P-3,1,P,3,4055,ABBA,10.9,11.6
2,1-P-3,1,P,3,4056,ABBA,15.5,16
2,1-P-3,1,P,3,4058,ABBA,15.3,15.8
2,1-P-3,1,P,3,4061,ABBA,14.1,14.9
2,1-P-3,1,P,3,4062,ABBA,11,11.2
2,1-P-4,1,P,4,4101,ACRU,15,15.1
2,1-P-4,1,P,4,4102,ABBA,11.2,11.3
2,1-P-4,1,P,4,4104,ABBA,15.6,16.2
2,1-P-4,1,P,4,4105,PRPE,10.5,11
2,1-P-4,1,P,4,4106,ABBA,14.1,13.2
2,1-P-4,1,P,4,4107,ABBA,15.6,15.8
2,1-P-4,1,P,4,4108,ABBA,13.2,13.3
2,1-P-4,1,P,4,4109,ACRU,16.7,16.8
2,1-P-4,1,P,4,4110,ACRU,21,18.3
2,1-P-4,1,P,4,4111,ACRU,10.4,11.1
2,1-P-4,1,P,4,4112,ACRU,11,11
2,1-P-4,1,P,4,4113,ACRU,12.6,13.2
2,1-P-4,1,P,4,4114,ABBA,10.6,10.7
2,1-P-4,1,P,4,4115,PRSE,13.4,13
2,1-P-4,1,P,4,4116,ABBA,12.9,13
2,1-P-4,1,P,4,4118,ABBA,13.5,13.3
2,1-P-4,1,P,4,4119,ABBA,12,12.2
2,1-P-4,1,P,4,4120,ABBA,11.1,11.2
2,1-P-4,1,P,4,4121,ABBA,17.6,17.8
2,1-P-4,1,P,4,4122,ABBA,11.4,11.6
2,1-P-4,1,P,4,4123,ABBA,10.5,10.8
2,1-P-4,1,P,4,4124,ABBA,11.6,11.8
2,1-P-4,1,P,4,4125,ABBA,11.7,11.8
2,1-P-4,1,P,4,4126,ABBA,14.2,14.2
2,1-P-4,1,P,4,4127,ABBA,12.2,12.3
2,1-P-4,1,P,4,4128,LALA,18.9,18.2
2,1-P-4,1,P,4,4129,LALA,21.6,21.9
2,1-P-4,1,P,4,4130,ABBA,15,16
2,1-P-4,1,P,4,4131,LALA,11.3,11.8
2,1-P-4,1,P,4,4132,ABBA,13.7,14
2,1-P-4,1,P,4,4133,PIRU,15.6,16
2,1-P-4,1,P,4,4134,LALA,12.2,12.2
2,1-P-4,1,P,4,4135,ABBA,12.5,12.7
2,1-P-4,1,P,4,4136,ABBA,11.4,11.5
2,1-P-4,1,P,4,4137,ABBA,11.6,11.9
2,1-P-4,1,P,4,4138,PIRU,12,12.2
2,1-P-4,1,P,4,4139,LALA,13.4,13.5
2,1-P-4,1,P,4,4140,LALA,27.5,28.7
2,1-P-4,1,P,4,4141,LALA,20.5,21
2,1-P-4,1,P,4,4142,ABBA,13.5,13.6
2,1-P-4,1,P,4,4143,ABBA,16.9,20
2,1-P-4,1,P,4,4144,ABBA,12.4,12.9
2,1-P-4,1,P,4,4145,ACRU,11.6,12.4
2,1-P-4,1,P,4,4146,ABBA,18.9,19.3
2,1-P-4,1,P,4,4147,ABBA,12.9,12.9
2,1-P-4,1,P,4,4148,ABBA,11.2,11.8
2,1-P-4,1,P,4,4149,ABBA,15.5,15.9
2,1-P-4,1,P,4,4154,ABBA,10.7,11.2
2,1-P-4,1,P,4,4153,PIRU,19.9,20
2,1-P-4,1,P,4,4151,BEPO,12.5,13
2,1-P-4,1,P,4,4155,ABBA,11.6,11.9
2,1-P-4,1,P,4,4157,PIRU,21,21.3
2,1-P-4,1,P,4,4158,ABBA,13.6,13.1
2,1-P-4,1,P,4,4159,ABBA,11.5,11.6
2,1-P-4,1,P,4,4160,ABBA,13.6,13.4
2,1-P-4,1,P,4,4161,ABBA,22.2,22.5
2,1-P-4,1,P,4,4162,ABBA,11.7,11.9
2,1-P-4,1,P,4,4163,ABBA,11.4,10.6
2,1-P-5,1,P,5,4063,ABBA,11.9,12.2
2,1-P-5,1,P,5,4064,ACRU,17.6,18.3
2,1-P-5,1,P,5,4066,ACRU,12.8,13.7
2,1-P-5,1,P,5,4067,ACRU,16.1,16.1
2,1-P-5,1,P,5,4070,ACRU,15.9,15.8
2,1-P-5,1,P,5,4071,ACRU,13.8,14
2,1-P-5,1,P,5,4072,LALA,19.5,20.1
2,1-P-5,1,P,5,4073,ABBA,10.5,10.6
2,1-P-5,1,P,5,4074,ABBA,11.1,11.1
2,1-P-5,1,P,5,4075,ACRU,15.7,16.7
2,1-P-5,1,P,5,4076,PRSE,13.9,14.5
2,1-P-5,1,P,5,4077,PRSE,14,14.7
2,1-P-5,1,P,5,4078,ABBA,17.3,17.8
2,1-P-5,1,P,5,4079,ABBA,17,17.6
2,1-P-5,1,P,5,4080,ABBA,15,15.4
2,1-P-5,1,P,5,4081,ACRU,12.6,12.9
2,1-P-5,1,P,5,4082,ACRU,13.7,14.1
2,1-P-5,1,P,5,4083,ABBA,13.9,13.9
2,1-P-5,1,P,5,4084,ABBA,10.4,10.3
2,1-P-5,1,P,5,4085,ABBA,14.3,15.3
2,1-P-5,1,P,5,4086,ABBA,12.9,13.2
2,1-P-5,1,P,5,4087,ABBA,15.4,15.8
2,1-P-5,1,P,5,4088,LALA,17.3,18.3
2,1-P-5,1,P,5,4089,BEPO,12.8,13.4
2,1-P-5,1,P,5,4090,ABBA,13.8,14.2
2,1-P-5,1,P,5,4091,ABBA,12.1,12.7
2,1-P-5,1,P,5,4092,ABBA,16.1,16.4
2,1-P-5,1,P,5,4093,PRSE,16.8,17.8
2,1-P-5,1,P,5,4094,BEPO,11.2,11.8
2,1-P-5,1,P,5,4095,ABBA,15.3,16.6
2,1-P-5,1,P,5,4096,ABBA,13.1,13.6
2,1-P-5,1,P,5,4097,BECO,13.4,14.1
2,1-P-6,1,P,6,4601,LALA,16.4,16.6
2,1-P-6,1,P,6,4602,PIRU,14.5,14.6
2,1-P-6,1,P,6,4603,ABBA,20.6,21.6
2,1-P-6,1,P,6,4604,ABBA,12.4,12.4
2,1-P-6,1,P,6,4605,ABBA,21.3,21.8
2,1-P-6,1,P,6,4606,ABBA,13.4,13.7
2,1-P-6,1,P,6,4607,ABBA,13.1,13.4
2,1-P-6,1,P,6,4608,ABBA,13.8,13.9
2,1-P-6,1,P,6,4609,ABBA,11.8,12
2,1-P-6,1,P,6,4610,ABBA,11.4,11.5
2,1-P-6,1,P,6,4611,ABBA,11.8,14.8
2,1-P-6,1,P,6,4613,ABBA,11.5,11.7
2,1-P-6,1,P,6,4614,ABBA,13.3,13.4
2,1-P-6,1,P,6,4615,LALA,17.5,17.6
2,1-P-6,1,P,6,4616,LALA,17.8,18
2,1-P-6,1,P,6,4617,LALA,19.3,19.9
2,1-P-6,1,P,6,4618,PRPE,13.8,13.9
2,1-P-6,1,P,6,4620,ABBA,18.1,18.6
2,1-P-6,1,P,6,4623,ABBA,16.5,16.7
2,1-P-6,1,P,6,4627,BEPO,11.1,11.7
2,1-P-6,1,P,6,4628,ABBA,10.9,11
2,1-P-6,1,P,6,4629,ACRU,14.6,14.8
2,1-P-6,1,P,6,4630,ABBA,11.3,11.1
2,1-P-6,1,P,6,4631,PRPE,13.4,13.6
2,1-P-6,1,P,6,4635,ABBA,12.4,12.4
2,1-P-6,1,P,6,4637,ABBA,11.8,12
2,1-P-6,1,P,6,4638,LALA,20,20.5
2,1-P-6,1,P,6,4639,LALA,13.9,14.2
2,1-P-6,1,P,6,4640,LALA,16.7,16.6
2,1-P-6,1,P,6,4641,ABBA,13.5,13.6
2,1-P-6,1,P,6,4642,PRPE,11,11.6
2,1-P-6,1,P,6,4643,ABBA,13.1,13.3
2,1-P-6,1,P,6,4644,ABBA,18.7,19.1
2,1-P-6,1,P,6,4645,ACRU,14.8,15.3
2,1-P-6,1,P,6,4646,ACRU,12.8,13.2
2,1-P-6,1,P,6,4647,ABBA,11.6,11.9
2,1-P-6,1,P,6,4648,ABBA,12.9,13.2
2,1-P-6,1,P,6,4649,LALA,23.5,23.9
2,1-P-6,1,P,6,4650,ABBA,15,15.3
2,1-P-6,1,P,6,4651,ABBA,10.5,10.6
2,1-P-6,1,P,6,4652,ABBA,15.8,16
2,1-P-6,1,P,6,4653,ABBA,11.8,12.1
2,1-P-6,1,P,6,4654,ABBA,11,11.1
2,1-P-6,1,P,6,4655,PIRU,24.7,24.7
2,1-P-6,1,P,6,4656,ABBA,15,15.7
2,1-P-6,1,P,6,4657,ABBA,13.8,14.9
2,1-P-6,1,P,6,4658,ABBA,11,11.2
2,1-P-6,1,P,6,4659,ABBA,13.8,14
2,1-P-6,1,P,6,4660,ABBA,15.4,15.4
2,1-P-6,1,P,6,4662,ACRU,17,17.6
2,1-P-6,1,P,6,4663,ACRU,10.5,10.7
2,1-P-6,1,P,6,4664,ABBA,14.6,15
2,1-P-6,1,P,6,4665,ABBA,18,19.3
2,1-P-6,1,P,6,4666,ABBA,10.5,10.4
2,1-P-6,1,P,6,4667,ABBA,11.9,12.1
2,1-P-6,1,P,6,4668,ABBA,12.4,12.7
2,1-P-6,1,P,6,4669,ABBA,17.9,17.5
2,1-P-6,1,P,6,4670,ABBA,16.5,17
2,1-P-6,1,P,6,4671,ABBA,11,12
2,1-P-6,1,P,6,4672,ABBA,14.9,15
2,1-P-6,1,P,6,4673,ABBA,12.6,12.6
2,1-P-6,1,P,6,4675,LALA,14.4,14
2,1-P-6,1,P,6,4676,LALA,21.4,22.2
2,1-P-6,1,P,6,4677,ABBA,10.3,10.3
2,1-P-6,1,P,6,4678,ABBA,14.5,14.9
2,1-P-6,1,P,6,4679,ACRU,11.7,12.3
2,1-P-6,1,P,6,4680,LALA,14.3,14.8
2,1-P-6,1,P,6,4681,LALA,18.9,19.5
2,1-P-6,1,P,6,4682,ABBA,10.2,10.3
2,1-P-6,1,P,6,4683,LALA,16.6,17
2,1-P-7,1,P,7,3319,ABBA,15.4,15.3
2,1-P-7,1,P,7,3320,ABBA,13.4,13.2
2,1-P-7,1,P,7,3321,ABBA,10.9,10.8
2,1-P-7,1,P,7,3322,ACRU,10.9,11
2,1-P-7,1,P,7,3323,ACRU,10.8,10.4
2,1-P-7,1,P,7,3324,ACRU,16.5,18.8
2,1-P-7,1,P,7,3325,ABBA,14.1,14
2,1-P-7,1,P,7,3326,ABBA,14.5,14.6
2,1-P-7,1,P,7,3327,LALA,14.6,14.4
2,1-P-7,1,P,7,3328,ABBA,10.3,10.2
2,1-P-7,1,P,7,3329,LALA,18.5,18.9
2,1-P-7,1,P,7,3330,ABBA,11.9,11.7
2,1-P-7,1,P,7,3331,ACRU,15.5,16.3
2,1-P-7,1,P,7,3332,ACRU,12.1,12.4
2,1-P-7,1,P,7,3333,ABBA,11.4,11.2
2,1-P-7,1,P,7,3334,ABBA,12.9,12.9
2,1-P-7,1,P,7,3335,ABBA,11.7,11.3
2,1-P-7,1,P,7,3336,LALA,16.1,16.1
2,1-P-7,1,P,7,3337,ABBA,15.4,15.5
2,1-P-7,1,P,7,3338,LALA,25,24.8
2,1-P-7,1,P,7,3339,LALA,23.1,23.8
2,1-P-7,1,P,7,3340,LALA,13.2,13
2,1-P-7,1,P,7,3341,ABBA,15.8,14.9
2,1-P-7,1,P,7,3344,ABBA,16.4,15.4
2,1-P-7,1,P,7,3345,LALA,15.4,15.2
2,1-P-7,1,P,7,3346,ABBA,14.9,15
2,1-P-7,1,P,7,3347,ABBA,12.1,12.3
2,1-P-7,1,P,7,3342,ABBA,19.3,19.7
2,1-P-7,1,P,7,3343,ABBA,12.7,13
2,1-P-7,1,P,7,3348,ABBA,13.6,13.6
2,1-P-7,1,P,7,3358,ABBA,15.5,16.1
2,1-P-7,1,P,7,3359,ABBA,12.6,13.4
2,1-P-7,1,P,7,3360,LALA,17.1,17.1
2,1-P-7,1,P,7,3361,ABBA,15.4,15.7
2,1-P-7,1,P,7,3349,LALA,17.2,17.7
2,1-P-7,1,P,7,3350,LALA,11.5,11.7
2,1-P-7,1,P,7,3358,LALA,19.8,19.9
2,1-P-7,1,P,7,3353,LALA,21.9,22.8
2,1-P-7,1,P,7,3354,LALA,21.2,21.6
2,1-P-7,1,P,7,3355,LALA,11.1,11.8
2,1-P-7,1,P,7,3357,ABBA,11.1,10.8
2,1-P-7,1,P,7,3362,ACRU,11.7,11.3
2,1-P-7,1,P,7,3363,ACRU,11,10.7
2,1-P-7,1,P,7,3364,ABBA,18.9,19.3
2,1-P-7,1,P,7,3365,ABBA,16.6,17.8
2,1-P-7,1,P,7,3366,ABBA,12.2,12.3
2,1-P-7,1,P,7,3367,LALA,19.4,20.3
2,1-P-7,1,P,7,3368,ABBA,12.4,12.7
2,1-P-7,1,P,7,3369,ABBA,12.2,12.1
2,1-P-7,1,P,7,3370,ABBA,16.6,17
2,1-P-7,1,P,7,3372,ABBA,13.9,14.3
2,1-P-7,1,P,7,3373,ABBA,15.7,15.5
2,1-P-7,1,P,7,3374,ABBA,12.2,11.8
2,1-P-7,1,P,7,3375,ABBA,10.4,10.6
2,1-P-7,1,P,7,3376,ABBA,11.3,11.5
2,1-P-7,1,P,7,3377,ABBA,11,10.8
2,1-P-7,1,P,7,3378,ABBA,17.2,17.4
2,1-P-7,1,P,7,3379,ABBA,11.2,11.5
2,1-P-7,1,P,7,3380,ABBA,20.4,20.8
2,1-P-7,1,P,7,3381,ABBA,11.1,11
2,1-P-7,1,P,7,3382,ABBA,12.3,12.1
2,1-P-7,1,P,7,3383,ABBA,10.9,10.9
2,1-P-7,1,P,7,3384,ABBA,12.7,13.3
2,1-P-7,1,P,7,3385,ABBA,13.4,13.4
2,1-P-7,1,P,7,3386,ABBA,16,16.5
2,1-P-7,1,P,7,3387,ABBA,13.2,13.3
2,1-P-7,1,P,7,3388,ACRU,16.2,17
2,1-P-7,1,P,7,3389,ABBA,14.9,15.9
2,1-P-7,1,P,7,3390,ACRU,10.5,10.4
2,1-P-7,1,P,7,3392,ABBA,16.6,17
2,1-P-7,1,P,7,3393,ABBA,11.3,11.7
2,1-P-7,1,P,7,3394,ABBA,15.1,14.8
2,1-P-7,1,P,7,3395,ABBA,11,11.1
2,1-P-7,1,P,7,3396,ABBA,18.8,19.4
2,1-P-7,1,P,7,3397,ABBA,14.1,14.2
2,1-P-8,1,P,8,4174,ABBA,10.7,11.5
2,1-P-9,1,P,9,2490,PIRU,26.9,27.5
2,1-P-9,1,P,9,4328,ABBA,12,12.1
2,1-P-9,1,P,9,4329,ABBA,10.3,10.6
2,1-P-9,1,P,9,4331,PIRU,33,33.5
2,1-P-9,1,P,9,4334,ABBA,10.3,10.4
2,1-P-9,1,P,9,4335,ABBA,10.9,11.3
2,1-P-9,1,P,9,4336,ABBA,10.4,10.6
2,1-P-9,1,P,9,4337,ABBA,14.8,15.3
2,1-P-9,1,P,9,4338,BEPO,11.4,11.5
2,1-P-9,1,P,9,4341,PIRU,11.7,11.6
2,1-P-9,1,P,9,4345,ABBA,13.2,14.2
2,1-P-9,1,P,9,4348,BEPO,16.5,16.8
2,1-P-9,1,P,9,4349,BEPO,12.6,12.4
2,1-P-9,1,P,9,4350,ABBA,13.7,14.2
2,1-P-9,1,P,9,4352,PIRU,12.3,12.3
2,1-P-9,1,P,9,4355,PIRU,26.5,27
2,1-P-10,1,P,10,4358,BEPO,22.5,23
2,1-P-10,1,P,10,4359,BEPO,22.7,23.5
2,1-P-10,1,P,10,4372,BEPO,11,10.4
2,1-P-10,1,P,10,4374,PRSE,25,25.1
2,1-P-10,1,P,10,4375,PRSE,24,24.5
2,1-P-10,1,P,10,4376,PRSE,20.4,19.5
2,1-P-10,1,P,10,4379,PIRU,24.4,29
2,1-P-10,1,P,10,4380,PIRU,18.7,19
2,1-P-10,1,P,10,4381,BEPO,12.1,12.1
2,1-P-10,1,P,10,4382,BEPO,12.6,13
2,1-P-10,1,P,10,4383,PIRU,18.3,18.7
2,1-P-10,1,P,10,4384,PIRU,19.6,20
2,1-P-10,1,P,10,4385,PRSE,31.6,31.5
2,1-P-10,1,P,10,4386,PIRU,24.2,24.5
2,1-P-10,1,P,10,4387,PRSE,10.5,10.7
2,1-P-10,1,P,10,4388,PIRU,20.2,20
2,1-P-10,1,P,10,4389,PIRU,18.7,19
2,1-P-10,1,P,10,4390,AMBA,10.5,10.6
2,1-P-10,1,P,10,4391,PIRU,15.5,16.5
2,1-P-10,1,P,10,4392,BEPO,17.1,17.2
2,1-P-10,1,P,10,4393,PIRU,18.2,17.3
3,1-C-1,1,C,1,9501,PIRU,15.6,15.8
3,1-C-1,1,C,1,9502,ABBA,12.2,12.3
3,1-C-1,1,C,1,9503,PIRU,17.7,17.8
3,1-C-1,1,C,1,9504,PIRU,16.8,16.4
3,1-C-1,1,C,1,9505,ABBA,10.2,10.7
3,1-C-1,1,C,1,9506,ABBA,15,15.2
3,1-C-1,1,C,1,9507,ABBA,11.1,11.7
3,1-C-1,1,C,1,9600,LALA,12.7,15.1
3,1-C-1,1,C,1,9508,LALA,14.8,12.9
3,1-C-1,1,C,1,9509,LALA,13.3,13.3
3,1-C-1,1,C,1,9510,ABBA,10.5,10.6
3,1-C-1,1,C,1,9511,ABBA,12.9,13.3
3,1-C-1,1,C,1,9512,ABBA,12.9,13.2
3,1-C-1,1,C,1,9513,ABBA,10.2,10.4
3,1-C-1,1,C,1,9514,ABBA,11.4,11.6
3,1-C-1,1,C,1,9515,ABBA,10.4,10.7
3,1-C-1,1,C,1,9516,LALA,16.3,16.3
3,1-C-1,1,C,1,9517,LALA,12.1,12.3
3,1-C-1,1,C,1,9518,LALA,18.1,18.5
3,1-C-1,1,C,1,9519,LALA,12.9,13.2
3,1-C-1,1,C,1,9520,ABBA,11,11.2
3,1-C-1,1,C,1,9521,ABBA,13.3,13.7
3,1-C-1,1,C,1,9522,ABBA,10.6,10.9
3,1-C-1,1,C,1,9523,LALA,13.8,14.2
3,1-C-1,1,C,1,9524,LALA,11.2,11.7
3,1-C-1,1,C,1,9525,PIRU,14.5,14.8
3,1-C-1,1,C,1,9526,PIRU,19.5,20
3,1-C-1,1,C,1,9527,PIRU,18.5,18.7
3,1-C-1,1,C,1,9528,ABBA,10.7,10.9
3,1-C-1,1,C,1,9529,PIRU,12.1,12.2
3,1-C-1,1,C,1,9530,ABBA,15.1,15.4
3,1-C-1,1,C,1,9531,ABBA,14.4,14.7
3,1-C-1,1,C,1,9532,ABBA,11.8,11.9
3,1-C-1,1,C,1,9535,ABBA,17,16.7
3,1-C-1,1,C,1,9536,ABBA,12.4,12.7
3,1-C-1,1,C,1,9537,ABBA,11.1,11.8
3,1-C-1,1,C,1,9538,ABBA,13.5,14
3,1-C-1,1,C,1,9540,ABBA,10.6,10.8
3,1-C-1,1,C,1,9541,ABBA,11.1,11.5
3,1-C-1,1,C,1,9542,ABBA,13,13.1
3,1-C-1,1,C,1,9543,ABBA,15.7,16.3
3,1-C-1,1,C,1,9545,LALA,14.5,14.6
3,1-C-1,1,C,1,9546,PIRU,17.9,18.4
3,1-C-1,1,C,1,9547,LALA,11.1,11.6
3,1-C-1,1,C,1,9548,LALA,11.1,11.5
3,1-C-1,1,C,1,9549,ABBA,12.8,13.2
3,1-C-1,1,C,1,9550,LALA,13,13.5
3,1-C-1,1,C,1,9551,ABBA,12.3,12.8
3,1-C-1,1,C,1,9552,ABBA,15.8,16.3
3,1-C-1,1,C,1,9553,PIRU,10.5,10.7
3,1-C-2,1,C,2,9701,ABBA,20,21.7
3,1-C-2,1,C,2,9702,PIRU,23.6,24.1
3,1-C-2,1,C,2,9703,ABBA,17.5,17.7
3,1-C-2,1,C,2,9704,ABBA,18.2,18.7
3,1-C-2,1,C,2,9705,ABBA,20.3,21.4
3,1-C-2,1,C,2,9706,ABBA,21.7,22.8
3,1-C-2,1,C,2,9707,ABBA,22,22.2
3,1-C-2,1,C,2,9708,ABBA,23.4,24.7
3,1-C-2,1,C,2,9709,ABBA,19.9,21.4
3,1-C-2,1,C,2,9710,ABBA,26.6,27.1
3,1-C-2,1,C,2,9711,ABBA,22.5,22.9
3,1-C-2,1,C,2,9712,ABBA,19.1,19.7
3,1-C-2,1,C,2,9713,ABBA,19.6,20.9
3,1-C-2,1,C,2,9714,PIRU,19.4,19.5
3,1-C-2,1,C,2,9715,ABBA,17.3,17.5
3,1-C-2,1,C,2,9716,ABBA,21.8,22.3
3,1-C-2,1,C,2,9717,ABBA,26.1,27.1
3,1-C-2,1,C,2,9718,ABBA,23.1,23.4
3,1-C-2,1,C,2,9719,ABBA,18.3,18.6
3,1-C-2,1,C,2,9720,ABBA,19.5,19.7
3,1-C-2,1,C,2,9721,ABBA,18,18.3
3,1-C-2,1,C,2,9722,ABBA,14.2,14.8
3,1-C-2,1,C,2,9723,ABBA,20.8,21.6
3,1-C-2,1,C,2,9724,ABBA,20,21.6
3,1-C-2,1,C,2,9725,ABBA,14.1,14.4
3,1-C-2,1,C,2,9726,LALA,20.5,22.3
3,1-C-2,1,C,2,9727,ABBA,18.4,19.2
3,1-C-2,1,C,2,9728,ABBA,15.3,15.8
3,1-C-2,1,C,2,9729,PIRU,20.1,20.3
3,1-C-2,1,C,2,9730,LALA,10.6,10.9
3,1-C-2,1,C,2,9731,PIRU,17.3,17.6
3,1-C-2,1,C,2,9732,ABBA,17.1,17.5
3,1-C-2,1,C,2,9733,ABBA,26.1,27.4
3,1-C-2,1,C,2,9734,ABBA,17.1,17
3,1-C-2,1,C,2,9735,ABBA,17.1,17.7
3,1-C-2,1,C,2,9736,ABBA,21.3,22.2
3,1-C-2,1,C,2,9737,ABBA,14.7,15.2
3,1-C-2,1,C,2,9738,LALA,24.8,25.4
3,1-C-2,1,C,2,9739,LALA,17.5,18
3,1-C-2,1,C,2,9740,LALA,17.9,18.6
3,1-C-2,1,C,2,9741,ABBA,15.3,15.7
3,1-C-2,1,C,2,9742,ABBA,21.5,22.1
3,1-C-2,1,C,2,9743,PIRU,21.1,21.5
3,1-C-2,1,C,2,9744,ABBA,17.4,18
3,1-C-2,1,C,2,9745,PIRU,25.2,26.8
3,1-C-2,1,C,2,9746,ABBA,10.7,11
3,1-C-3,1,C,3,4570,ABBA,13.5,14.1
3,1-C-3,1,C,3,4571,LALA,16.2,17.5
3,1-C-3,1,C,3,4572,ABBA,12.2,12.6
3,1-C-3,1,C,3,4573,ABBA,14.6,15.2
3,1-C-3,1,C,3,4574,ABBA,15.2,16
3,1-C-3,1,C,3,4575,PIRU,15.8,16
3,1-C-3,1,C,3,4577,LALA,12.8,13.3
3,1-C-3,1,C,3,4579,ABBA,10.5,11
3,1-C-3,1,C,3,4580,ABBA,14.5,15.1
3,1-C-3,1,C,3,4581,PIRU,19.6,20
3,1-C-3,1,C,3,4582,LALA,13.9,14.4
3,1-C-3,1,C,3,4583,LALA,14.3,15.5
3,1-C-3,1,C,3,4584,LALA,10.6,10.9
3,1-C-3,1,C,3,4585,ABBA,15.2,13.3
3,1-C-3,1,C,3,4587,ABBA,16.2,17
3,1-C-3,1,C,3,4588,ABBA,11.6,11.9
3,1-C-3,1,C,3,4589,ABBA,15.5,15.6
3,1-C-3,1,C,3,4590,ABBA,20,19.8
3,1-C-3,1,C,3,4591,ABBA,20.5,20.8
3,1-C-3,1,C,3,4592,PIRU,26.1,26.4
3,1-C-3,1,C,3,4593,ABBA,13.9,14.3
3,1-C-3,1,C,3,4594,ABBA,12.5,13.2
3,1-C-3,1,C,3,4595,ABBA,11,11.2
3,1-C-3,1,C,3,4596,ABBA,17.7,18.5
3,1-C-3,1,C,3,4597,ABBA,14.8,15.5
3,1-C-3,1,C,3,4598,ABBA,25.4,26.2
3,1-C-3,1,C,3,4599,ABBA,11.5,11.6
3,1-C-3,1,C,3,4600,ACRU,10.5,10.8
3,1-C-3,1,C,3,4001,PIRU,17.8,18
3,1-C-3,1,C,3,4002,ABBA,19.5,20
3,1-C-3,1,C,3,4003,ABBA,11.2,11.6
3,1-C-3,1,C,3,4004,ABBA,14.7,15.1
3,1-C-3,1,C,3,4005,LALA,15.8,16
3,1-C-3,1,C,3,4006,LALA,17.6,17.9
3,1-C-3,1,C,3,4007,LALA,13.7,13.6
3,1-C-3,1,C,3,4008,BEPO,10.5,11.6
3,1-C-3,1,C,3,4009,ABBA,11.9,12.2
3,1-C-3,1,C,3,4010,ABBA,10.2,10.5
3,1-C-3,1,C,3,4011,ACRU,12.8,13.2
3,1-C-3,1,C,3,4012,ACRU,14,14.4
3,1-C-3,1,C,3,4013,ABBA,13.7,14.2
3,1-C-3,1,C,3,4014,ABBA,13.7,14
3,1-C-3,1,C,3,4015,ABBA,13.4,13.9
3,1-C-3,1,C,3,4016,ACRU,13.5,14
3,1-C-3,1,C,3,4017,ABBA,16.9,17.1
3,1-C-3,1,C,3,4018,ABBA,13,13.6
3,1-C-3,1,C,3,4019,PIRU,13.7,14.5
3,1-C-3,1,C,3,4020,ABBA,17.1,18.3
3,1-C-3,1,C,3,4021,ABBA,11.2,11.6
3,1-C-3,1,C,3,4022,ABBA,11.2,12.2
3,1-C-3,1,C,3,4023,ACRU,15.1,15.5
3,1-C-3,1,C,3,4024,PIRU,10.5,10.5
3,1-C-3,1,C,3,4025,LALA,15.1,15.7
3,1-C-3,1,C,3,4026,ABBA,13.1,13.6
3,1-C-3,1,C,3,4027,PIRU,12.9,13.2
3,1-C-3,1,C,3,4028,LALA,15.5,15.7
3,1-C-3,1,C,3,4029,LALA,17.5,17.5
3,1-C-4,1,C,4,9201,ABBA,15,15.4
3,1-C-4,1,C,4,9202,BECO,14.4,13.9
3,1-C-4,1,C,4,9203,ABBA,14.3,14.6
3,1-C-4,1,C,4,9204,LALA,19,19.1
3,1-C-4,1,C,4,9205,ABBA,14.4,14.8
3,1-C-4,1,C,4,9206,ACRU,17.4,17.4
3,1-C-4,1,C,4,9207,ABBA,16.6,16.8
3,1-C-4,1,C,4,9208,ABBA,16.5,17.8
